event_id,environment_id,event_type,x,y,segment_a_id,segment_b_id,shape_a_id,shape_b_id,t_a,t_b,residual,residual_unity_world_units,same_shape,source_anomaly_involved,navigability_status,refinement_method,status,review_notes
env38_intersection_event_0001,38,endpoint_endpoint,150.509354,212.02124,env38_shape_4330855546755831596_segment_0001,env38_shape_4330855546755831596_segment_0002,env38_shape_4330855546755831596,env38_shape_4330855546755831596,1.0,0.0,1.7288250917028504e-13,1.7288250917028504e-13,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0058,39,endpoint_endpoint,75.49738,4.35697126,env39_shape_3305298596651482022_segment_0022,env39_shape_3305298596651482022_segment_0023,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0059,39,endpoint_endpoint,75.49738,4.35697126,env39_shape_3305298596651482022_segment_0022,env39_shape_3305298596651482022_segment_0024,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0060,39,endpoint_endpoint,75.49738,4.35697126,env39_shape_3305298596651482022_segment_0023,env39_shape_3305298596651482022_segment_0024,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0061,39,endpoint_endpoint,149.229645,268.13327,env39_shape_3305298596651482022_segment_0025,env39_shape_3305298596651482022_segment_0026,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0062,39,endpoint_endpoint,149.229645,268.13327,env39_shape_3305298596651482022_segment_0025,env39_shape_3305298596651482022_segment_0028,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0063,39,endpoint_endpoint,150.943787,171.266708,env39_shape_3305298596651482022_segment_0026,env39_shape_3305298596651482022_segment_0027,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,1.3929537493416826e-12,1.3929537493416826e-12,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0064,39,endpoint_endpoint,149.229645,268.13327,env39_shape_3305298596651482022_segment_0026,env39_shape_3305298596651482022_segment_0028,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0065,39,endpoint_endpoint,150.943787,171.266708,env39_shape_3305298596651482022_segment_0026,env39_shape_3305298596651482022_segment_0029,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,7.04883063600694e-10,7.04883063600694e-10,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0066,39,endpoint_endpoint,150.943787,171.266708,env39_shape_3305298596651482022_segment_0027,env39_shape_3305298596651482022_segment_0029,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0067,39,interior_interior_crossing,202.01727329069038,268.2930659096087,env39_shape_3305298596651482022_segment_0028,env39_shape_3305298596651482022_segment_0031,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.30955929328820275,0.704317688551197,1.1937117960769683e-12,1.1937117960769683e-12,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0068,39,endpoint_endpoint,203.164871,170.711792,env39_shape_3305298596651482022_segment_0029,env39_shape_3305298596651482022_segment_0030,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0069,39,endpoint_endpoint,203.164871,170.711792,env39_shape_3305298596651482022_segment_0029,env39_shape_3305298596651482022_segment_0031,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,9.497682640358107e-10,9.497682640358107e-10,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0070,39,endpoint_endpoint,203.164871,170.711792,env39_shape_3305298596651482022_segment_0029,env39_shape_3305298596651482022_segment_0032,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,9.499355361178895e-10,9.499355361178895e-10,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0071,39,endpoint_endpoint,203.164871,170.711792,env39_shape_3305298596651482022_segment_0030,env39_shape_3305298596651482022_segment_0031,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0072,39,endpoint_endpoint,203.164871,170.711792,env39_shape_3305298596651482022_segment_0030,env39_shape_3305298596651482022_segment_0032,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0073,39,endpoint_endpoint,203.164871,170.711792,env39_shape_3305298596651482022_segment_0031,env39_shape_3305298596651482022_segment_0032,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
